synthetic,work,acdc,gear,pl1_w,freq_ghz,cpu_util,gpu_util,perf_score,power_w,temp_c,fluency_violation,policy_ver,fence_ver,envelope_ver
1,W2,AC,Quiet,25,3.8,35.5,59.2,58.7,23.9,54.2,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,91.4,80.0,74.8,38.8,56.4,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,76.6,77.0,70.9,34.3,56.5,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,16.6,23.0,55.5,20.9,51.9,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,42.4,94.4,57.7,29.4,55.6,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,84.3,37.1,71.1,40.6,61.6,0,stub-1,1.0,1.0
1,W0,DC,Quiet,25,3.8,85.5,7.9,74.2,39.7,58.3,0,stub-1,1.0,1.0
1,W1,DC,Quiet,25,3.8,25.2,28.2,52.1,22.8,54.2,0,stub-1,1.0,1.0
1,W2,DC,Quiet,25,3.8,9.2,84.0,48.2,20.9,51.7,0,stub-1,1.0,1.0
1,W3,DC,Quiet,25,3.8,68.6,88.4,62.8,32.6,57.0,0,stub-1,1.0,1.0
1,W4,DC,Quiet,25,3.8,80.7,15.0,73.1,39.4,59.5,0,stub-1,1.0,1.0
1,W5,DC,Quiet,25,3.8,8.8,14.5,41.1,16.9,48.7,0,stub-1,1.0,1.0
1,W6,DC,Quiet,25,3.8,87.0,19.1,70.8,41.3,57.0,0,stub-1,1.0,1.0
1,W7,DC,Quiet,25,3.8,13.9,63.2,49.6,20.4,52.9,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,81.4,44.5,77.6,50.1,62.6,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,35.7,50.5,73.8,38.6,59.2,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,72.9,37.5,78.6,45.2,60.9,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,77.2,42.2,77.6,45.4,61.8,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,81.7,76.5,81.6,48.8,62.2,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,89.9,12.6,84.9,48.2,65.8,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,19.8,10.5,63.8,30.0,53.5,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,10.2,61.8,55.6,29.9,53.3,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,51.8,31.6,69.4,42.7,58.7,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,71.8,86.8,78.3,47.6,61.7,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,52.5,87.8,72.3,39.1,59.2,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,63.7,67.8,80.3,46.6,59.6,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,41.4,22.8,69.8,38.9,57.4,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,16.3,94.3,66.7,31.9,56.8,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,54.7,51.9,74.1,40.5,61.8,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,58.3,26.7,76.0,43.1,57.7,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,93.8,14.9,88.4,52.2,62.3,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,9.3,63.6,58.4,31.5,56.9,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,71.3,45.8,84.4,45.4,62.8,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,61.5,53.0,75.8,41.8,58.9,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,30.6,75.6,65.8,32.7,56.1,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,34.5,57.4,64.4,37.5,56.8,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,13.8,69.0,62.3,30.7,58.7,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,47.9,45.2,74.4,38.3,59.7,0,stub-1,1.0,1.0
1,W0,DC,Balance,40,4.8,57.9,51.7,73.1,43.4,58.6,0,stub-1,1.0,1.0
1,W1,DC,Balance,40,4.8,44.6,88.8,71.0,33.8,57.1,0,stub-1,1.0,1.0
1,W2,DC,Balance,40,4.8,79.1,18.0,84.6,50.0,64.1,0,stub-1,1.0,1.0
1,W3,DC,Balance,40,4.8,15.6,24.1,65.7,28.6,55.4,0,stub-1,1.0,1.0
1,W4,DC,Balance,40,4.8,90.0,38.2,88.5,49.7,61.7,0,stub-1,1.0,1.0
1,W5,DC,Balance,40,4.8,8.6,18.8,61.0,25.9,57.4,0,stub-1,1.0,1.0
1,W6,DC,Balance,40,4.8,32.3,48.7,67.7,35.0,56.9,0,stub-1,1.0,1.0
1,W7,DC,Balance,40,4.8,85.5,85.0,82.7,50.2,65.3,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,49.0,16.0,71.2,61.0,64.7,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,55.9,86.0,78.7,59.9,64.3,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,69.8,59.5,81.2,60.6,64.6,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,83.0,34.3,85.7,67.2,66.4,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,41.9,26.0,69.6,57.5,68.2,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,63.1,82.9,77.3,60.6,64.3,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,76.7,68.7,81.6,64.3,66.6,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,60.7,56.9,77.5,63.1,67.7,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,22.0,47.8,67.8,50.4,63.5,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,6.7,75.8,61.3,47.3,63.9,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,84.9,45.0,86.9,64.2,67.1,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,7.1,44.3,62.7,43.9,61.9,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,33.6,28.1,71.1,54.5,64.5,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,13.1,32.6,65.4,47.7,62.2,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,60.3,34.3,79.1,60.7,65.2,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,42.2,34.2,74.3,53.4,65.7,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,15.9,23.2,64.8,46.8,58.9,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,39.7,15.4,72.1,57.5,65.7,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,41.6,48.6,70.7,56.7,65.7,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,65.8,27.2,78.2,58.6,64.6,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,32.4,41.6,73.4,55.0,65.4,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,93.7,75.4,95.6,66.9,68.0,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,87.0,45.7,89.5,67.3,69.1,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,92.5,5.0,85.6,70.7,69.1,0,stub-1,1.0,1.0
1,W0,DC,Beast,65,5.0,58.8,80.6,75.6,61.5,65.2,0,stub-1,1.0,1.0
1,W1,DC,Beast,65,5.0,50.9,9.1,72.3,58.1,63.4,0,stub-1,1.0,1.0
1,W2,DC,Beast,65,5.0,32.1,40.6,70.8,54.3,62.9,0,stub-1,1.0,1.0
1,W3,DC,Beast,65,5.0,59.9,91.2,77.1,59.2,67.8,0,stub-1,1.0,1.0
1,W4,DC,Beast,65,5.0,35.8,28.5,70.8,52.3,63.4,0,stub-1,1.0,1.0
1,W5,DC,Beast,65,5.0,46.4,59.0,82.5,60.1,66.3,0,stub-1,1.0,1.0
1,W6,DC,Beast,65,5.0,63.2,5.2,72.6,61.9,66.0,0,stub-1,1.0,1.0
1,W7,DC,Beast,65,5.0,85.6,68.3,82.9,67.1,66.6,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,75.9,63.4,85.8,64.7,68.7,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,65.5,36.8,78.2,63.3,64.6,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,37.2,20.9,74.1,51.7,64.8,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,45.0,24.9,76.1,58.4,65.6,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,87.9,37.2,92.3,69.0,68.4,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,49.4,37.7,81.7,57.0,68.2,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,68.6,23.8,84.8,66.2,65.7,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,56.2,49.5,82.9,56.8,64.2,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,55.9,66.4,78.2,59.2,66.1,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,28.4,56.3,71.7,52.9,65.3,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,75.4,22.3,80.9,58.8,64.9,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,55.4,45.9,75.6,62.0,65.9,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,89.9,9.7,92.3,67.2,69.7,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,47.0,37.5,76.4,57.5,62.0,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,25.2,30.0,67.1,52.9,64.5,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,12.4,56.5,66.2,51.8,63.5,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,93.0,43.1,92.3,69.4,70.0,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,61.3,13.7,83.0,57.2,65.4,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,58.3,61.4,78.7,61.4,67.3,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,9.9,35.0,66.8,49.3,58.8,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,74.8,60.8,85.2,61.4,65.9,1,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,8.0,33.2,64.2,47.9,61.3,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,16.5,87.7,65.0,50.2,62.2,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,66.0,55.3,81.4,61.4,67.9,0,stub-1,1.0,1.0
1,W0,DC,Extreme,65,5.2,13.6,72.7,66.9,51.6,62.9,0,stub-1,1.0,1.0
1,W1,DC,Extreme,65,5.2,39.6,76.6,73.9,57.4,63.7,0,stub-1,1.0,1.0
1,W2,DC,Extreme,65,5.2,35.6,89.4,73.7,52.2,62.8,0,stub-1,1.0,1.0
1,W3,DC,Extreme,65,5.2,58.6,11.1,81.7,60.5,65.2,0,stub-1,1.0,1.0
1,W4,DC,Extreme,65,5.2,56.6,62.4,79.3,61.7,66.3,0,stub-1,1.0,1.0
1,W5,DC,Extreme,65,5.2,76.7,10.4,82.2,63.9,68.8,0,stub-1,1.0,1.0
1,W6,DC,Extreme,65,5.2,91.4,72.9,87.5,72.2,70.4,0,stub-1,1.0,1.0
1,W7,DC,Extreme,65,5.2,32.8,35.9,70.6,53.5,63.9,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,57.8,66.0,66.3,32.8,58.0,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,43.0,22.6,53.4,29.6,58.5,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,75.7,35.7,66.0,33.7,58.8,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,57.1,91.7,62.3,30.2,54.5,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,19.6,45.9,51.7,21.8,52.7,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,25.7,61.2,53.6,24.2,55.9,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,90.7,34.8,72.7,38.8,60.4,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,37.7,11.6,65.2,27.9,54.9,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,31.2,22.5,50.6,23.5,53.6,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,22.8,20.7,52.6,25.6,52.4,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,35.6,54.9,56.5,26.8,56.2,1,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,66.0,39.1,59.9,34.2,56.3,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,89.3,32.5,72.7,43.4,58.3,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,94.8,84.3,68.0,41.7,59.2,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,18.0,88.2,51.5,20.7,51.2,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,59.0,92.9,65.3,32.3,56.8,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,60.4,22.0,58.6,31.8,55.9,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,76.6,83.6,69.5,39.8,55.8,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,84.7,23.8,74.0,39.8,58.6,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,72.6,63.1,66.4,33.3,56.6,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,46.8,34.0,56.4,31.4,55.6,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,41.1,87.9,54.5,27.3,54.3,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,24.8,23.3,55.0,22.2,51.7,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,56.4,89.2,68.4,29.8,56.8,0,stub-1,1.0,1.0
1,W0,DC,Quiet,25,3.8,17.1,12.6,48.1,22.4,51.4,0,stub-1,1.0,1.0
1,W1,DC,Quiet,25,3.8,60.9,43.3,62.2,30.7,56.1,0,stub-1,1.0,1.0
1,W2,DC,Quiet,25,3.8,77.4,33.5,67.4,37.7,58.4,0,stub-1,1.0,1.0
1,W3,DC,Quiet,25,3.8,12.4,80.8,53.6,17.7,51.0,0,stub-1,1.0,1.0
1,W4,DC,Quiet,25,3.8,75.7,88.4,69.3,36.9,58.9,0,stub-1,1.0,1.0
1,W5,DC,Quiet,25,3.8,34.6,32.2,56.5,27.4,52.5,0,stub-1,1.0,1.0
1,W6,DC,Quiet,25,3.8,29.7,68.5,65.3,24.8,53.7,0,stub-1,1.0,1.0
1,W7,DC,Quiet,25,3.8,87.1,5.8,66.8,38.1,61.0,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,75.5,41.3,77.0,48.3,61.0,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,51.1,73.5,70.1,42.0,60.9,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,25.4,72.4,61.7,34.7,57.7,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,46.5,76.3,66.6,39.1,59.6,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,74.3,67.8,80.7,48.7,60.7,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,16.6,89.9,61.5,35.8,57.7,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,80.1,35.6,77.6,49.5,60.2,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,53.4,34.3,76.6,44.8,61.1,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,88.0,18.8,86.6,49.5,60.9,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,59.7,83.0,72.5,44.3,60.4,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,40.2,53.1,70.2,38.9,57.1,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,13.4,14.4,60.2,30.9,55.7,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,67.0,49.0,78.1,45.5,62.1,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,64.4,11.3,76.3,46.4,61.9,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,20.5,82.4,62.3,33.7,58.2,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,48.0,11.2,74.4,43.9,59.5,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,16.7,23.5,58.3,33.5,54.7,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,89.5,57.9,85.1,47.3,61.5,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,29.8,5.7,67.2,36.0,55.4,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,86.9,84.1,86.9,47.2,62.0,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,71.4,30.9,81.4,44.3,59.8,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,60.2,77.9,71.1,43.7,61.3,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,86.0,71.0,77.0,50.7,63.5,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,40.4,90.1,73.3,38.4,61.5,0,stub-1,1.0,1.0
1,W0,DC,Balance,40,4.8,29.6,61.5,64.8,39.7,58.1,0,stub-1,1.0,1.0
1,W1,DC,Balance,40,4.8,24.6,49.4,60.4,36.7,57.7,0,stub-1,1.0,1.0
1,W2,DC,Balance,40,4.8,94.6,11.9,90.0,53.7,63.1,0,stub-1,1.0,1.0
1,W3,DC,Balance,40,4.8,50.5,46.6,75.7,43.4,61.2,0,stub-1,1.0,1.0
1,W4,DC,Balance,40,4.8,72.5,39.3,79.2,42.2,59.6,0,stub-1,1.0,1.0
1,W5,DC,Balance,40,4.8,87.5,34.4,84.1,49.9,60.7,0,stub-1,1.0,1.0
1,W6,DC,Balance,40,4.8,11.1,54.4,61.3,35.7,59.3,0,stub-1,1.0,1.0
1,W7,DC,Balance,40,4.8,80.7,20.4,86.1,49.1,62.3,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,31.5,53.1,68.5,53.9,64.0,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,18.8,37.2,61.1,50.3,63.0,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,65.8,24.5,77.9,58.3,66.2,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,85.7,40.2,81.7,66.7,68.8,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,5.4,74.5,62.4,42.3,59.0,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,43.0,94.0,74.5,55.6,65.3,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,65.2,24.9,83.5,59.4,66.2,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,20.0,42.4,64.4,51.9,64.0,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,55.6,22.1,77.7,61.8,67.3,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,24.2,37.1,66.7,52.5,64.7,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,33.5,40.0,69.0,54.1,64.8,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,11.1,24.7,59.3,47.4,63.5,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,93.5,14.2,79.1,67.5,69.2,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,59.0,93.3,76.2,59.3,63.6,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,92.5,67.4,85.7,71.1,70.9,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,81.6,48.4,82.7,64.5,69.3,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,57.7,39.4,75.9,58.8,61.8,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,25.9,60.5,63.1,53.4,62.9,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,71.4,73.2,80.7,62.9,66.1,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,23.4,8.4,68.8,53.7,62.9,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,90.1,71.5,85.9,69.5,67.7,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,93.0,63.3,83.9,68.6,69.3,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,81.2,34.8,84.5,68.3,70.8,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,27.4,66.9,65.7,51.8,61.1,0,stub-1,1.0,1.0
1,W0,DC,Beast,65,5.0,39.3,33.9,71.5,55.4,64.8,0,stub-1,1.0,1.0
1,W1,DC,Beast,65,5.0,22.3,62.1,65.9,51.9,64.0,0,stub-1,1.0,1.0
1,W2,DC,Beast,65,5.0,13.3,58.3,67.4,44.8,60.7,0,stub-1,1.0,1.0
1,W3,DC,Beast,65,5.0,33.0,70.0,71.1,53.8,64.8,0,stub-1,1.0,1.0
1,W4,DC,Beast,65,5.0,27.4,30.7,64.2,53.3,63.3,0,stub-1,1.0,1.0
1,W5,DC,Beast,65,5.0,92.5,40.8,92.9,69.7,70.8,0,stub-1,1.0,1.0
1,W6,DC,Beast,65,5.0,50.5,71.1,75.5,54.4,64.1,0,stub-1,1.0,1.0
1,W7,DC,Beast,65,5.0,39.3,81.9,71.2,55.6,61.1,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,58.6,18.8,79.6,58.6,63.9,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,38.8,59.5,74.8,56.2,65.0,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,47.2,18.9,76.7,57.6,62.8,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,88.3,89.6,88.9,69.5,69.1,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,49.1,62.7,74.5,56.7,68.1,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,55.9,22.5,80.8,58.1,65.8,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,87.2,70.0,85.1,67.2,67.6,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,63.6,88.4,77.2,61.3,65.3,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,8.1,78.2,61.8,45.3,60.2,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,28.5,46.0,66.9,52.0,62.2,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,59.2,90.7,80.4,60.0,66.3,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,40.8,57.8,70.4,57.7,64.1,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,22.0,43.1,70.1,49.7,61.1,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,39.5,32.7,81.7,51.9,64.8,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,70.5,13.0,80.1,60.5,65.7,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,72.4,88.7,85.5,62.2,67.5,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,93.8,78.5,91.7,69.0,68.5,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,63.9,71.0,78.1,62.4,68.1,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,68.4,22.8,85.9,67.0,65.8,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,10.3,21.4,67.2,48.2,60.7,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,86.2,41.8,85.3,65.0,68.4,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,39.0,29.9,72.8,53.8,65.5,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,48.0,65.6,77.7,57.9,65.3,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,57.4,93.9,79.3,61.8,67.7,0,stub-1,1.0,1.0
1,W0,DC,Extreme,65,5.2,5.7,59.3,69.2,46.6,62.9,0,stub-1,1.0,1.0
1,W1,DC,Extreme,65,5.2,35.3,43.7,71.6,51.4,65.3,0,stub-1,1.0,1.0
1,W2,DC,Extreme,65,5.2,95.0,78.5,95.0,68.2,68.5,0,stub-1,1.0,1.0
1,W3,DC,Extreme,65,5.2,34.7,14.0,73.5,51.2,63.5,0,stub-1,1.0,1.0
1,W4,DC,Extreme,65,5.2,70.3,84.9,86.1,65.1,68.6,0,stub-1,1.0,1.0
1,W5,DC,Extreme,65,5.2,78.4,38.2,84.1,62.9,65.5,0,stub-1,1.0,1.0
1,W6,DC,Extreme,65,5.2,47.8,42.2,80.1,62.9,69.6,0,stub-1,1.0,1.0
1,W7,DC,Extreme,65,5.2,6.5,37.4,62.9,50.6,63.5,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,34.3,45.0,53.5,24.8,53.2,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,43.5,88.8,57.9,33.7,54.9,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,82.1,86.5,70.0,36.4,58.0,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,56.5,82.1,64.1,30.6,55.7,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,76.7,32.1,66.9,34.4,57.7,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,15.4,64.6,48.9,21.4,53.5,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,72.8,64.4,70.2,36.8,57.7,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,88.6,86.2,70.5,39.8,57.9,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,28.2,47.9,55.3,23.9,54.6,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,70.3,13.1,69.5,33.6,53.9,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,88.9,74.0,68.8,38.0,56.6,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,39.3,62.8,60.7,23.7,52.2,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,77.8,25.1,69.9,37.5,60.2,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,72.0,15.4,69.8,32.9,58.7,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,90.9,56.9,73.9,40.2,56.2,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,93.2,33.8,72.3,38.8,60.3,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,76.7,51.8,66.9,35.8,56.1,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,46.5,18.0,61.8,32.7,55.4,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,50.0,46.0,59.2,29.3,53.9,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,58.9,32.8,58.6,33.2,56.6,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,94.7,68.6,68.4,41.7,57.3,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,93.3,35.0,73.7,41.5,58.6,0,stub-1,1.0,1.0
